C:\py\IMG\center_2017_09_18_19_48_44_615.jpg, C:\py\IMG\left_2017_09_18_19_48_44_615.jpg, C:\py\IMG\right_2017_09_18_19_48_44_615.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_44_722.jpg, C:\py\IMG\left_2017_09_18_19_48_44_722.jpg, C:\py\IMG\right_2017_09_18_19_48_44_722.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_44_828.jpg, C:\py\IMG\left_2017_09_18_19_48_44_828.jpg, C:\py\IMG\right_2017_09_18_19_48_44_828.jpg, -0.3168578, 1, 0, 30.16893
C:\py\IMG\center_2017_09_18_19_48_44_934.jpg, C:\py\IMG\left_2017_09_18_19_48_44_934.jpg, C:\py\IMG\right_2017_09_18_19_48_44_934.jpg, 0, 1, 0, 30.18927
C:\py\IMG\center_2017_09_18_19_48_45_041.jpg, C:\py\IMG\left_2017_09_18_19_48_45_041.jpg, C:\py\IMG\right_2017_09_18_19_48_45_041.jpg, 0, 1, 0, 30.18982
C:\py\IMG\center_2017_09_18_19_48_45_146.jpg, C:\py\IMG\left_2017_09_18_19_48_45_146.jpg, C:\py\IMG\right_2017_09_18_19_48_45_146.jpg, 0, 1, 0, 30.19028
C:\py\IMG\center_2017_09_18_19_48_45_253.jpg, C:\py\IMG\left_2017_09_18_19_48_45_253.jpg, C:\py\IMG\right_2017_09_18_19_48_45_253.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_45_358.jpg, C:\py\IMG\left_2017_09_18_19_48_45_358.jpg, C:\py\IMG\right_2017_09_18_19_48_45_358.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_45_464.jpg, C:\py\IMG\left_2017_09_18_19_48_45_464.jpg, C:\py\IMG\right_2017_09_18_19_48_45_464.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_45_566.jpg, C:\py\IMG\left_2017_09_18_19_48_45_566.jpg, C:\py\IMG\right_2017_09_18_19_48_45_566.jpg, -0.1848324, 1, 0, 30.1828
C:\py\IMG\center_2017_09_18_19_48_45_667.jpg, C:\py\IMG\left_2017_09_18_19_48_45_667.jpg, C:\py\IMG\right_2017_09_18_19_48_45_667.jpg, 0, 1, 0, 30.18999
C:\py\IMG\center_2017_09_18_19_48_45_773.jpg, C:\py\IMG\left_2017_09_18_19_48_45_773.jpg, C:\py\IMG\right_2017_09_18_19_48_45_773.jpg, 0, 1, 0, 30.19027
C:\py\IMG\center_2017_09_18_19_48_45_880.jpg, C:\py\IMG\left_2017_09_18_19_48_45_880.jpg, C:\py\IMG\right_2017_09_18_19_48_45_880.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_45_981.jpg, C:\py\IMG\left_2017_09_18_19_48_45_981.jpg, C:\py\IMG\right_2017_09_18_19_48_45_981.jpg, 0, 1, 0, 30.19025
C:\py\IMG\center_2017_09_18_19_48_46_082.jpg, C:\py\IMG\left_2017_09_18_19_48_46_082.jpg, C:\py\IMG\right_2017_09_18_19_48_46_082.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_46_187.jpg, C:\py\IMG\left_2017_09_18_19_48_46_187.jpg, C:\py\IMG\right_2017_09_18_19_48_46_187.jpg, -0.08535656, 1, 0, 30.18965
C:\py\IMG\center_2017_09_18_19_48_46_293.jpg, C:\py\IMG\left_2017_09_18_19_48_46_293.jpg, C:\py\IMG\right_2017_09_18_19_48_46_293.jpg, 0, 1, 0, 30.19018
C:\py\IMG\center_2017_09_18_19_48_46_396.jpg, C:\py\IMG\left_2017_09_18_19_48_46_396.jpg, C:\py\IMG\right_2017_09_18_19_48_46_396.jpg, 0, 1, 0, 30.19027
C:\py\IMG\center_2017_09_18_19_48_46_501.jpg, C:\py\IMG\left_2017_09_18_19_48_46_501.jpg, C:\py\IMG\right_2017_09_18_19_48_46_501.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_46_605.jpg, C:\py\IMG\left_2017_09_18_19_48_46_605.jpg, C:\py\IMG\right_2017_09_18_19_48_46_605.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_46_712.jpg, C:\py\IMG\left_2017_09_18_19_48_46_712.jpg, C:\py\IMG\right_2017_09_18_19_48_46_712.jpg, -0.2309487, 1, 0, 30.17889
C:\py\IMG\center_2017_09_18_19_48_46_819.jpg, C:\py\IMG\left_2017_09_18_19_48_46_819.jpg, C:\py\IMG\right_2017_09_18_19_48_46_819.jpg, 0, 1, 0, 30.18937
C:\py\IMG\center_2017_09_18_19_48_46_922.jpg, C:\py\IMG\left_2017_09_18_19_48_46_922.jpg, C:\py\IMG\right_2017_09_18_19_48_46_922.jpg, 0, 1, 0, 30.1902
C:\py\IMG\center_2017_09_18_19_48_47_025.jpg, C:\py\IMG\left_2017_09_18_19_48_47_025.jpg, C:\py\IMG\right_2017_09_18_19_48_47_025.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_47_126.jpg, C:\py\IMG\left_2017_09_18_19_48_47_126.jpg, C:\py\IMG\right_2017_09_18_19_48_47_126.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_47_230.jpg, C:\py\IMG\left_2017_09_18_19_48_47_230.jpg, C:\py\IMG\right_2017_09_18_19_48_47_230.jpg, 0, 1, 0, 30.19028
C:\py\IMG\center_2017_09_18_19_48_47_334.jpg, C:\py\IMG\left_2017_09_18_19_48_47_334.jpg, C:\py\IMG\right_2017_09_18_19_48_47_334.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_47_440.jpg, C:\py\IMG\left_2017_09_18_19_48_47_440.jpg, C:\py\IMG\right_2017_09_18_19_48_47_440.jpg, 0, 1, 0, 30.19034
C:\py\IMG\center_2017_09_18_19_48_47_545.jpg, C:\py\IMG\left_2017_09_18_19_48_47_545.jpg, C:\py\IMG\right_2017_09_18_19_48_47_545.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_47_648.jpg, C:\py\IMG\left_2017_09_18_19_48_47_648.jpg, C:\py\IMG\right_2017_09_18_19_48_47_648.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_47_755.jpg, C:\py\IMG\left_2017_09_18_19_48_47_755.jpg, C:\py\IMG\right_2017_09_18_19_48_47_755.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_47_859.jpg, C:\py\IMG\left_2017_09_18_19_48_47_859.jpg, C:\py\IMG\right_2017_09_18_19_48_47_859.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_47_964.jpg, C:\py\IMG\left_2017_09_18_19_48_47_964.jpg, C:\py\IMG\right_2017_09_18_19_48_47_964.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_48_071.jpg, C:\py\IMG\left_2017_09_18_19_48_48_071.jpg, C:\py\IMG\right_2017_09_18_19_48_48_071.jpg, -0.3183503, 1, 0, 30.16862
C:\py\IMG\center_2017_09_18_19_48_48_177.jpg, C:\py\IMG\left_2017_09_18_19_48_48_177.jpg, C:\py\IMG\right_2017_09_18_19_48_48_177.jpg, -0.02139191, 1, 0, 30.1901
C:\py\IMG\center_2017_09_18_19_48_48_283.jpg, C:\py\IMG\left_2017_09_18_19_48_48_283.jpg, C:\py\IMG\right_2017_09_18_19_48_48_283.jpg, 0, 1, 0, 30.19001
C:\py\IMG\center_2017_09_18_19_48_48_387.jpg, C:\py\IMG\left_2017_09_18_19_48_48_387.jpg, C:\py\IMG\right_2017_09_18_19_48_48_387.jpg, 0, 1, 0, 30.19027
C:\py\IMG\center_2017_09_18_19_48_48_493.jpg, C:\py\IMG\left_2017_09_18_19_48_48_493.jpg, C:\py\IMG\right_2017_09_18_19_48_48_493.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_48_593.jpg, C:\py\IMG\left_2017_09_18_19_48_48_593.jpg, C:\py\IMG\right_2017_09_18_19_48_48_593.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_48_695.jpg, C:\py\IMG\left_2017_09_18_19_48_48_695.jpg, C:\py\IMG\right_2017_09_18_19_48_48_695.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_48_800.jpg, C:\py\IMG\left_2017_09_18_19_48_48_800.jpg, C:\py\IMG\right_2017_09_18_19_48_48_800.jpg, 0, 1, 0, 30.19033
C:\py\IMG\center_2017_09_18_19_48_48_903.jpg, C:\py\IMG\left_2017_09_18_19_48_48_903.jpg, C:\py\IMG\right_2017_09_18_19_48_48_903.jpg, 0, 1, 0, 30.19028
C:\py\IMG\center_2017_09_18_19_48_49_009.jpg, C:\py\IMG\left_2017_09_18_19_48_49_009.jpg, C:\py\IMG\right_2017_09_18_19_48_49_009.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_49_114.jpg, C:\py\IMG\left_2017_09_18_19_48_49_114.jpg, C:\py\IMG\right_2017_09_18_19_48_49_114.jpg, 0, 1, 0, 30.19032
C:\py\IMG\center_2017_09_18_19_48_49_215.jpg, C:\py\IMG\left_2017_09_18_19_48_49_215.jpg, C:\py\IMG\right_2017_09_18_19_48_49_215.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_49_318.jpg, C:\py\IMG\left_2017_09_18_19_48_49_318.jpg, C:\py\IMG\right_2017_09_18_19_48_49_318.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_49_419.jpg, C:\py\IMG\left_2017_09_18_19_48_49_419.jpg, C:\py\IMG\right_2017_09_18_19_48_49_419.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_49_523.jpg, C:\py\IMG\left_2017_09_18_19_48_49_523.jpg, C:\py\IMG\right_2017_09_18_19_48_49_523.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_49_630.jpg, C:\py\IMG\left_2017_09_18_19_48_49_630.jpg, C:\py\IMG\right_2017_09_18_19_48_49_630.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_49_736.jpg, C:\py\IMG\left_2017_09_18_19_48_49_736.jpg, C:\py\IMG\right_2017_09_18_19_48_49_736.jpg, 0, 1, 0, 30.19022
C:\py\IMG\center_2017_09_18_19_48_49_840.jpg, C:\py\IMG\left_2017_09_18_19_48_49_840.jpg, C:\py\IMG\right_2017_09_18_19_48_49_840.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_49_941.jpg, C:\py\IMG\left_2017_09_18_19_48_49_941.jpg, C:\py\IMG\right_2017_09_18_19_48_49_941.jpg, 0, 1, 0, 30.19064
C:\py\IMG\center_2017_09_18_19_48_50_047.jpg, C:\py\IMG\left_2017_09_18_19_48_50_047.jpg, C:\py\IMG\right_2017_09_18_19_48_50_047.jpg, 0, 1, 0, 30.19007
C:\py\IMG\center_2017_09_18_19_48_50_149.jpg, C:\py\IMG\left_2017_09_18_19_48_50_149.jpg, C:\py\IMG\right_2017_09_18_19_48_50_149.jpg, 0, 1, 0, 30.19089
C:\py\IMG\center_2017_09_18_19_48_50_253.jpg, C:\py\IMG\left_2017_09_18_19_48_50_253.jpg, C:\py\IMG\right_2017_09_18_19_48_50_253.jpg, 0, 1, 0, 30.18983
C:\py\IMG\center_2017_09_18_19_48_50_353.jpg, C:\py\IMG\left_2017_09_18_19_48_50_353.jpg, C:\py\IMG\right_2017_09_18_19_48_50_353.jpg, -0.04074391, 1, 0, 30.19049
C:\py\IMG\center_2017_09_18_19_48_50_458.jpg, C:\py\IMG\left_2017_09_18_19_48_50_458.jpg, C:\py\IMG\right_2017_09_18_19_48_50_458.jpg, 0, 1, 0, 30.18995
C:\py\IMG\center_2017_09_18_19_48_50_560.jpg, C:\py\IMG\left_2017_09_18_19_48_50_560.jpg, C:\py\IMG\right_2017_09_18_19_48_50_560.jpg, 0, 1, 0, 30.19008
C:\py\IMG\center_2017_09_18_19_48_50_664.jpg, C:\py\IMG\left_2017_09_18_19_48_50_664.jpg, C:\py\IMG\right_2017_09_18_19_48_50_664.jpg, 0, 1, 0, 30.19011
C:\py\IMG\center_2017_09_18_19_48_50_765.jpg, C:\py\IMG\left_2017_09_18_19_48_50_765.jpg, C:\py\IMG\right_2017_09_18_19_48_50_765.jpg, 0, 1, 0, 30.19012
C:\py\IMG\center_2017_09_18_19_48_50_866.jpg, C:\py\IMG\left_2017_09_18_19_48_50_866.jpg, C:\py\IMG\right_2017_09_18_19_48_50_866.jpg, -0.02010333, 1, 0, 30.19007
C:\py\IMG\center_2017_09_18_19_48_50_968.jpg, C:\py\IMG\left_2017_09_18_19_48_50_968.jpg, C:\py\IMG\right_2017_09_18_19_48_50_968.jpg, 0, 1, 0, 30.19011
C:\py\IMG\center_2017_09_18_19_48_51_070.jpg, C:\py\IMG\left_2017_09_18_19_48_51_070.jpg, C:\py\IMG\right_2017_09_18_19_48_51_070.jpg, 0, 1, 0, 30.19022
C:\py\IMG\center_2017_09_18_19_48_51_171.jpg, C:\py\IMG\left_2017_09_18_19_48_51_171.jpg, C:\py\IMG\right_2017_09_18_19_48_51_171.jpg, 0, 1, 0, 30.18995
C:\py\IMG\center_2017_09_18_19_48_51_273.jpg, C:\py\IMG\left_2017_09_18_19_48_51_273.jpg, C:\py\IMG\right_2017_09_18_19_48_51_273.jpg, 0, 1, 0, 30.19002
C:\py\IMG\center_2017_09_18_19_48_51_373.jpg, C:\py\IMG\left_2017_09_18_19_48_51_373.jpg, C:\py\IMG\right_2017_09_18_19_48_51_373.jpg, 0, 1, 0, 30.18982
C:\py\IMG\center_2017_09_18_19_48_51_475.jpg, C:\py\IMG\left_2017_09_18_19_48_51_475.jpg, C:\py\IMG\right_2017_09_18_19_48_51_475.jpg, -0.3038498, 1, 0, 30.16911
C:\py\IMG\center_2017_09_18_19_48_51_579.jpg, C:\py\IMG\left_2017_09_18_19_48_51_579.jpg, C:\py\IMG\right_2017_09_18_19_48_51_579.jpg, -0.01269405, 1, 0, 30.1897
C:\py\IMG\center_2017_09_18_19_48_51_680.jpg, C:\py\IMG\left_2017_09_18_19_48_51_680.jpg, C:\py\IMG\right_2017_09_18_19_48_51_680.jpg, 0, 1, 0, 30.18988
C:\py\IMG\center_2017_09_18_19_48_51_784.jpg, C:\py\IMG\left_2017_09_18_19_48_51_784.jpg, C:\py\IMG\right_2017_09_18_19_48_51_784.jpg, 0, 1, 0, 30.19015
C:\py\IMG\center_2017_09_18_19_48_51_891.jpg, C:\py\IMG\left_2017_09_18_19_48_51_891.jpg, C:\py\IMG\right_2017_09_18_19_48_51_891.jpg, 0, 1, 0, 30.1902
C:\py\IMG\center_2017_09_18_19_48_51_992.jpg, C:\py\IMG\left_2017_09_18_19_48_51_992.jpg, C:\py\IMG\right_2017_09_18_19_48_51_992.jpg, 0, 1, 0, 30.19019
C:\py\IMG\center_2017_09_18_19_48_52_093.jpg, C:\py\IMG\left_2017_09_18_19_48_52_093.jpg, C:\py\IMG\right_2017_09_18_19_48_52_093.jpg, -0.02499766, 1, 0, 30.19009
C:\py\IMG\center_2017_09_18_19_48_52_194.jpg, C:\py\IMG\left_2017_09_18_19_48_52_194.jpg, C:\py\IMG\right_2017_09_18_19_48_52_194.jpg, 0, 1, 0, 30.1902
C:\py\IMG\center_2017_09_18_19_48_52_298.jpg, C:\py\IMG\left_2017_09_18_19_48_52_298.jpg, C:\py\IMG\right_2017_09_18_19_48_52_298.jpg, 0, 1, 0, 30.1902
C:\py\IMG\center_2017_09_18_19_48_52_403.jpg, C:\py\IMG\left_2017_09_18_19_48_52_403.jpg, C:\py\IMG\right_2017_09_18_19_48_52_403.jpg, 0, 1, 0, 30.19042
C:\py\IMG\center_2017_09_18_19_48_52_508.jpg, C:\py\IMG\left_2017_09_18_19_48_52_508.jpg, C:\py\IMG\right_2017_09_18_19_48_52_508.jpg, 0, 1, 0, 30.18996
C:\py\IMG\center_2017_09_18_19_48_52_613.jpg, C:\py\IMG\left_2017_09_18_19_48_52_613.jpg, C:\py\IMG\right_2017_09_18_19_48_52_613.jpg, -0.1272372, 1, 0, 30.18596
C:\py\IMG\center_2017_09_18_19_48_52_715.jpg, C:\py\IMG\left_2017_09_18_19_48_52_715.jpg, C:\py\IMG\right_2017_09_18_19_48_52_715.jpg, -0.4125699, 1, 0, 30.15666
C:\py\IMG\center_2017_09_18_19_48_52_815.jpg, C:\py\IMG\left_2017_09_18_19_48_52_815.jpg, C:\py\IMG\right_2017_09_18_19_48_52_815.jpg, -0.7145367, 1, 0, 30.11686
C:\py\IMG\center_2017_09_18_19_48_52_920.jpg, C:\py\IMG\left_2017_09_18_19_48_52_920.jpg, C:\py\IMG\right_2017_09_18_19_48_52_920.jpg, -0.4461726, 1, 0, 30.18961
C:\py\IMG\center_2017_09_18_19_48_53_025.jpg, C:\py\IMG\left_2017_09_18_19_48_53_025.jpg, C:\py\IMG\right_2017_09_18_19_48_53_025.jpg, -0.1516975, 1, 0, 30.19448
C:\py\IMG\center_2017_09_18_19_48_53_130.jpg, C:\py\IMG\left_2017_09_18_19_48_53_130.jpg, C:\py\IMG\right_2017_09_18_19_48_53_130.jpg, 0, 1, 0, 30.18962
C:\py\IMG\center_2017_09_18_19_48_53_236.jpg, C:\py\IMG\left_2017_09_18_19_48_53_236.jpg, C:\py\IMG\right_2017_09_18_19_48_53_236.jpg, 0, 1, 0, 30.19126
C:\py\IMG\center_2017_09_18_19_48_53_338.jpg, C:\py\IMG\left_2017_09_18_19_48_53_338.jpg, C:\py\IMG\right_2017_09_18_19_48_53_338.jpg, 0, 1, 0, 30.19074
C:\py\IMG\center_2017_09_18_19_48_53_439.jpg, C:\py\IMG\left_2017_09_18_19_48_53_439.jpg, C:\py\IMG\right_2017_09_18_19_48_53_439.jpg, 0, 1, 0, 30.19059
C:\py\IMG\center_2017_09_18_19_48_53_545.jpg, C:\py\IMG\left_2017_09_18_19_48_53_545.jpg, C:\py\IMG\right_2017_09_18_19_48_53_545.jpg, 0, 1, 0, 30.18813
C:\py\IMG\center_2017_09_18_19_48_53_645.jpg, C:\py\IMG\left_2017_09_18_19_48_53_645.jpg, C:\py\IMG\right_2017_09_18_19_48_53_645.jpg, 0.2815934, 1, 0, 30.17351
C:\py\IMG\center_2017_09_18_19_48_53_747.jpg, C:\py\IMG\left_2017_09_18_19_48_53_747.jpg, C:\py\IMG\right_2017_09_18_19_48_53_747.jpg, 0.5800647, 1, 0, 30.1371
C:\py\IMG\center_2017_09_18_19_48_53_852.jpg, C:\py\IMG\left_2017_09_18_19_48_53_852.jpg, C:\py\IMG\right_2017_09_18_19_48_53_852.jpg, 0.2195962, 1, 0, 30.19372
C:\py\IMG\center_2017_09_18_19_48_53_953.jpg, C:\py\IMG\left_2017_09_18_19_48_53_953.jpg, C:\py\IMG\right_2017_09_18_19_48_53_953.jpg, 0, 1, 0, 30.18686
C:\py\IMG\center_2017_09_18_19_48_54_057.jpg, C:\py\IMG\left_2017_09_18_19_48_54_057.jpg, C:\py\IMG\right_2017_09_18_19_48_54_057.jpg, 0, 1, 0, 30.19
C:\py\IMG\center_2017_09_18_19_48_54_157.jpg, C:\py\IMG\left_2017_09_18_19_48_54_157.jpg, C:\py\IMG\right_2017_09_18_19_48_54_157.jpg, 0, 1, 0, 30.19026
C:\py\IMG\center_2017_09_18_19_48_54_263.jpg, C:\py\IMG\left_2017_09_18_19_48_54_263.jpg, C:\py\IMG\right_2017_09_18_19_48_54_263.jpg, 0, 1, 0, 30.19039
C:\py\IMG\center_2017_09_18_19_48_54_367.jpg, C:\py\IMG\left_2017_09_18_19_48_54_367.jpg, C:\py\IMG\right_2017_09_18_19_48_54_367.jpg, 0, 1, 0, 30.19018
C:\py\IMG\center_2017_09_18_19_48_54_469.jpg, C:\py\IMG\left_2017_09_18_19_48_54_469.jpg, C:\py\IMG\right_2017_09_18_19_48_54_469.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_54_574.jpg, C:\py\IMG\left_2017_09_18_19_48_54_574.jpg, C:\py\IMG\right_2017_09_18_19_48_54_574.jpg, 0, 1, 0, 30.19026
C:\py\IMG\center_2017_09_18_19_48_54_675.jpg, C:\py\IMG\left_2017_09_18_19_48_54_675.jpg, C:\py\IMG\right_2017_09_18_19_48_54_675.jpg, 0, 1, 0, 30.19025
C:\py\IMG\center_2017_09_18_19_48_54_781.jpg, C:\py\IMG\left_2017_09_18_19_48_54_781.jpg, C:\py\IMG\right_2017_09_18_19_48_54_781.jpg, 0, 1, 0, 30.19027
C:\py\IMG\center_2017_09_18_19_48_54_882.jpg, C:\py\IMG\left_2017_09_18_19_48_54_882.jpg, C:\py\IMG\right_2017_09_18_19_48_54_882.jpg, 0, 1, 0, 30.19027
C:\py\IMG\center_2017_09_18_19_48_54_982.jpg, C:\py\IMG\left_2017_09_18_19_48_54_982.jpg, C:\py\IMG\right_2017_09_18_19_48_54_982.jpg, 0, 1, 0, 30.19026
C:\py\IMG\center_2017_09_18_19_48_55_084.jpg, C:\py\IMG\left_2017_09_18_19_48_55_084.jpg, C:\py\IMG\right_2017_09_18_19_48_55_084.jpg, 0, 1, 0, 30.19027
C:\py\IMG\center_2017_09_18_19_48_55_188.jpg, C:\py\IMG\left_2017_09_18_19_48_55_188.jpg, C:\py\IMG\right_2017_09_18_19_48_55_188.jpg, 0, 1, 0, 30.19027
C:\py\IMG\center_2017_09_18_19_48_55_289.jpg, C:\py\IMG\left_2017_09_18_19_48_55_289.jpg, C:\py\IMG\right_2017_09_18_19_48_55_289.jpg, 0, 1, 0, 30.19076
C:\py\IMG\center_2017_09_18_19_48_55_391.jpg, C:\py\IMG\left_2017_09_18_19_48_55_391.jpg, C:\py\IMG\right_2017_09_18_19_48_55_391.jpg, 0, 1, 0, 30.1904
C:\py\IMG\center_2017_09_18_19_48_55_493.jpg, C:\py\IMG\left_2017_09_18_19_48_55_493.jpg, C:\py\IMG\right_2017_09_18_19_48_55_493.jpg, 0, 1, 0, 30.18987
C:\py\IMG\center_2017_09_18_19_48_55_596.jpg, C:\py\IMG\left_2017_09_18_19_48_55_596.jpg, C:\py\IMG\right_2017_09_18_19_48_55_596.jpg, 0, 1, 0, 30.19046
C:\py\IMG\center_2017_09_18_19_48_55_702.jpg, C:\py\IMG\left_2017_09_18_19_48_55_702.jpg, C:\py\IMG\right_2017_09_18_19_48_55_702.jpg, 0, 1, 0, 30.19045
C:\py\IMG\center_2017_09_18_19_48_55_810.jpg, C:\py\IMG\left_2017_09_18_19_48_55_810.jpg, C:\py\IMG\right_2017_09_18_19_48_55_810.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_55_911.jpg, C:\py\IMG\left_2017_09_18_19_48_55_911.jpg, C:\py\IMG\right_2017_09_18_19_48_55_911.jpg, 0, 1, 0, 30.19065
C:\py\IMG\center_2017_09_18_19_48_56_014.jpg, C:\py\IMG\left_2017_09_18_19_48_56_014.jpg, C:\py\IMG\right_2017_09_18_19_48_56_014.jpg, 0, 1, 0, 30.19027
C:\py\IMG\center_2017_09_18_19_48_56_116.jpg, C:\py\IMG\left_2017_09_18_19_48_56_116.jpg, C:\py\IMG\right_2017_09_18_19_48_56_116.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_56_218.jpg, C:\py\IMG\left_2017_09_18_19_48_56_218.jpg, C:\py\IMG\right_2017_09_18_19_48_56_218.jpg, 0, 1, 0, 30.19028
C:\py\IMG\center_2017_09_18_19_48_56_320.jpg, C:\py\IMG\left_2017_09_18_19_48_56_320.jpg, C:\py\IMG\right_2017_09_18_19_48_56_320.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_56_422.jpg, C:\py\IMG\left_2017_09_18_19_48_56_422.jpg, C:\py\IMG\right_2017_09_18_19_48_56_422.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_56_525.jpg, C:\py\IMG\left_2017_09_18_19_48_56_525.jpg, C:\py\IMG\right_2017_09_18_19_48_56_525.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_56_630.jpg, C:\py\IMG\left_2017_09_18_19_48_56_630.jpg, C:\py\IMG\right_2017_09_18_19_48_56_630.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_56_730.jpg, C:\py\IMG\left_2017_09_18_19_48_56_730.jpg, C:\py\IMG\right_2017_09_18_19_48_56_730.jpg, 0, 1, 0, 30.1903
C:\py\IMG\center_2017_09_18_19_48_56_835.jpg, C:\py\IMG\left_2017_09_18_19_48_56_835.jpg, C:\py\IMG\right_2017_09_18_19_48_56_835.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_56_935.jpg, C:\py\IMG\left_2017_09_18_19_48_56_935.jpg, C:\py\IMG\right_2017_09_18_19_48_56_935.jpg, -0.2775146, 1, 0, 30.17223
C:\py\IMG\center_2017_09_18_19_48_57_037.jpg, C:\py\IMG\left_2017_09_18_19_48_57_037.jpg, C:\py\IMG\right_2017_09_18_19_48_57_037.jpg, -0.02101265, 1, 0, 30.19019
C:\py\IMG\center_2017_09_18_19_48_57_138.jpg, C:\py\IMG\left_2017_09_18_19_48_57_138.jpg, C:\py\IMG\right_2017_09_18_19_48_57_138.jpg, 0, 1, 0, 30.19006
C:\py\IMG\center_2017_09_18_19_48_57_246.jpg, C:\py\IMG\left_2017_09_18_19_48_57_246.jpg, C:\py\IMG\right_2017_09_18_19_48_57_246.jpg, 0, 1, 0, 30.19026
C:\py\IMG\center_2017_09_18_19_48_57_349.jpg, C:\py\IMG\left_2017_09_18_19_48_57_349.jpg, C:\py\IMG\right_2017_09_18_19_48_57_349.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_57_455.jpg, C:\py\IMG\left_2017_09_18_19_48_57_455.jpg, C:\py\IMG\right_2017_09_18_19_48_57_455.jpg, 0, 1, 0, 30.19031
C:\py\IMG\center_2017_09_18_19_48_57_557.jpg, C:\py\IMG\left_2017_09_18_19_48_57_557.jpg, C:\py\IMG\right_2017_09_18_19_48_57_557.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_57_663.jpg, C:\py\IMG\left_2017_09_18_19_48_57_663.jpg, C:\py\IMG\right_2017_09_18_19_48_57_663.jpg, 0, 1, 0, 30.19032
C:\py\IMG\center_2017_09_18_19_48_57_765.jpg, C:\py\IMG\left_2017_09_18_19_48_57_765.jpg, C:\py\IMG\right_2017_09_18_19_48_57_765.jpg, 0, 1, 0, 30.19029
C:\py\IMG\center_2017_09_18_19_48_57_869.jpg, C:\py\IMG\left_2017_09_18_19_48_57_869.jpg, C:\py\IMG\right_2017_09_18_19_48_57_869.jpg, 0, 1, 0, 30.19032
C:\py\IMG\center_2017_09_18_19_48_57_974.jpg, C:\py\IMG\left_2017_09_18_19_48_57_974.jpg, C:\py\IMG\right_2017_09_18_19_48_57_974.jpg, -0.004614996, 1, 0, 30.19039
C:\py\IMG\center_2017_09_18_19_48_58_078.jpg, C:\py\IMG\left_2017_09_18_19_48_58_078.jpg, C:\py\IMG\right_2017_09_18_19_48_58_078.jpg, 0, 1, 0, 30.19018
C:\py\IMG\center_2017_09_18_19_48_58_181.jpg, C:\py\IMG\left_2017_09_18_19_48_58_181.jpg, C:\py\IMG\right_2017_09_18_19_48_58_181.jpg, 0, 1, 0, 30.19028
